"asset_ID","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
183192,126.7938,37.6305,"1",85.705,111.60701754386,0,3,0,0,1,1,2,0,1,0,11,0,0,0,31,6,1,0
174558,126.7939,37.6301,"2",32.7,33.1502262443439,0,2,0,0,1,1,2,0,1,0,4,0,0,0,18,2,0,0
177941,126.7931,37.6282,"2",32,33.5633602150538,0,1,0,0,0,0,2,0,0,0,1,0,1,0,14,1,0,0
171651,126.7928,37.6279,"1",30.6,33.2189655172414,0,1,0,0,0,0,2,0,0,0,1,0,1,0,14,1,0,0
174553,126.792,37.6271,"1",30.6,30.6,0,1,0,0,0,0,2,0,0,0,1,0,1,0,13,1,0,0
113082,126.7467,37.658,"4",90,90,2,6,1,0,1,3,0,0,0,7,0,0,5,2,69,21,4,1
113081,126.7468,37.6582,"4",90,90,2,7,1,1,1,3,0,0,0,9,0,0,8,2,96,27,5,1
113080,126.7468,37.6584,"4",90,90,2,7,1,1,1,3,0,0,0,9,0,0,8,2,99,27,5,1
56984,126.9197,37.6662,"1",7.25,7.25,0,0,1,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
112236,126.9197,37.6662,"1",14.1,14.1,0,0,1,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56985,126.9198,37.6658,"4",8.44995898277277,8.44995898277277,0,0,1,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56989,126.92,37.6655,"1",8,8,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56990,126.92,37.6654,"1",8.00000476190476,8.00000476190476,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56992,126.9199,37.6645,"3",11,11,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56993,126.92,37.6652,"1",11,11,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
57016,126.9198,37.6648,"4",2.85827035864979,2.85827035864979,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56994,126.9195,37.6643,"1",10.2497142857143,10.2497142857143,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56995,126.9196,37.6643,"1",3.3,3.3,0,0,2,0,0,0,2,0,0,0,0,0,5,0,4,1,0,0
56996,126.9195,37.6683,"1",9.63684210526316,9.63684210526316,0,0,1,0,0,0,0,0,0,0,0,0,6,1,5,2,0,0
59115,126.92,37.668,"1",17.4,17.4,0,0,1,0,0,0,0,0,0,0,0,0,6,0,5,2,0,0
113078,126.7471,37.6578,"1",90,90,2,7,1,1,1,3,0,0,0,8,0,0,8,2,91,27,4,1
113079,126.7468,37.6574,"3",42.18320625,90,2,4,1,0,1,1,0,0,0,6,0,0,3,2,28,7,2,0
113089,126.747,37.6573,"1",2.9848,90,2,4,1,0,1,2,0,0,0,6,0,0,3,2,28,7,2,0
113090,126.7472,37.6576,"2",66.8213457680251,66.8213457680251,2,6,1,1,1,3,0,0,0,6,0,0,4,2,62,19,4,1
113091,126.7468,37.6577,"4",82.969454200542,90,2,4,1,0,1,3,0,0,0,6,0,0,3,2,35,12,3,0
113096,126.7469,37.6587,"4",90,90,2,7,1,1,1,4,0,0,0,10,0,0,8,2,100,27,5,1
55954,126.804,37.6479,"1",1.51,1.51,0,3,3,1,1,2,2,1,2,0,9,1,5,0,44,3,1,0
142003,126.8028,37.6472,"1",4.95,4.95,0,6,7,1,4,5,2,1,5,0,11,2,4,0,63,5,2,5
181121,126.8028,37.6466,"1",35.25,40.75,0,6,6,1,4,5,2,1,5,0,11,2,3,0,61,6,2,5
55955,126.8029,37.6473,"1",1.51,1.51,0,6,7,1,4,5,2,1,5,0,11,2,4,0,61,5,2,5
112621,126.8028,37.646,"1",5.61,5.61,0,8,5,0,4,5,2,1,5,0,15,2,3,0,65,6,2,5
112622,126.8023,37.6453,"1",4.95,4.95,0,8,5,0,4,5,2,1,5,0,17,2,3,0,76,9,2,9
181119,126.8026,37.6458,"1",34.55,34.55,0,8,5,0,4,5,2,1,5,0,17,2,3,0,70,8,2,8
55956,126.8063,37.6566,"4",1.51,1.51,1,2,7,0,2,1,4,0,0,1,5,0,4,0,43,6,2,0
181351,126.8066,37.6571,"1",16.89,28.15,1,2,9,0,2,1,4,0,0,1,5,1,4,0,43,6,2,0
181400,126.8063,37.6564,"1",16.89,28.15,1,2,7,0,0,1,4,0,0,1,4,0,4,0,35,6,1,0
55957,126.806,37.6562,"1",1.51,1.51,1,4,8,0,2,1,4,0,0,1,8,0,4,0,42,7,1,0
55958,126.8058,37.6561,"2",1.51,1.51,1,4,7,0,2,1,4,0,0,1,9,0,4,0,45,7,1,0
55959,126.8053,37.6559,"3",1.51,1.51,1,5,5,0,3,2,4,1,0,1,12,0,4,0,49,7,1,0
180807,126.8054,37.6559,"1",28.9,28.9,1,5,5,0,2,2,4,1,0,1,12,0,4,0,48,7,1,0
57321,126.8638,37.6488,"2",4.62,4.62,0,3,2,0,1,1,2,1,0,2,4,2,5,0,40,2,0,1
57322,126.8642,37.6488,"3",4.62,4.62,0,3,2,0,1,1,3,1,1,2,5,2,5,0,43,4,0,2
182962,126.8866,37.6697,"1",11.2,11.2,1,7,11,2,14,0,1,0,2,0,12,0,3,0,108,15,11,5
151964,126.8961,37.7225,"2",64.3666657894737,64.3666657894737,0,4,7,0,1,0,2,0,2,0,4,1,0,2,28,4,1,1
189964,126.896,37.7229,"2",70.7762957317073,70.7762957317073,0,4,6,0,1,0,2,0,1,0,4,1,0,2,27,4,1,1
189963,126.8963,37.7227,"1",64.5558356164384,64.5558356164384,0,4,7,0,1,0,2,0,1,0,4,1,0,2,27,4,1,1
189962,126.8973,37.7214,"2",129.793818181818,129.793818181818,0,4,9,0,1,0,2,0,2,0,4,1,0,2,28,4,1,1
189961,126.8968,37.7222,"2",76.6251178247734,76.6251178247734,0,4,8,0,1,0,2,0,2,0,4,1,0,2,27,4,1,1
151967,126.8974,37.7215,"1",159.0253,159.0253,0,4,9,0,1,0,2,0,2,0,4,1,0,2,29,4,1,1
151968,126.8971,37.7216,"3",104.657970434783,104.657970434783,0,4,9,0,1,0,2,0,2,0,4,1,0,2,28,4,1,1
151969,126.8975,37.7213,"2",28.1206217948718,145.854733974359,0,4,9,0,1,0,2,0,2,0,4,1,0,2,29,4,1,1
189960,126.8969,37.722,"1",77.3208813559322,77.3208813559322,0,4,9,0,1,0,2,0,2,0,4,1,0,2,27,4,1,1
168849,126.8793,37.6848,"1",8.76,8.76,0,1,3,0,0,1,1,0,0,1,0,1,4,5,27,2,1,0
168850,126.8786,37.6848,"1",8.76,8.76,0,0,3,0,0,1,1,0,0,1,0,1,4,6,28,2,1,0
168851,126.8787,37.6848,"1",8.76,8.76,0,0,3,0,0,1,1,0,0,1,0,1,4,6,28,2,1,0
168852,126.8797,37.6846,"1",11.2,11.2,0,1,1,0,0,1,2,0,0,1,0,1,4,4,28,2,1,0
123509,126.8776,37.6856,"4",3.85,3.85,0,1,3,0,2,1,1,0,0,1,7,1,4,6,29,2,2,0
155930,126.8783,37.6854,"1",3.85,3.85,0,0,3,0,0,1,1,0,0,1,0,1,4,6,25,2,1,0
56966,126.8731,37.6755,"1",0.890984848484848,0.890984848484848,0,0,0,0,0,0,1,0,0,1,0,1,2,0,15,2,0,0
57242,126.8747,37.6475,"2",3.3,3.3,1,13,6,1,9,1,1,1,3,2,31,0,2,0,115,27,12,5
96423,126.8744,37.6478,"1",3.3,3.3,1,13,7,2,9,1,1,1,3,2,31,0,2,0,109,25,12,5
186887,126.8746,37.6476,"2",3.3,3.3,1,13,7,2,9,1,1,1,3,2,31,0,2,0,114,26,12,5
189972,126.8957,37.7229,"3",108.2468436853,108.2468436853,0,4,6,0,1,0,2,0,1,0,4,1,0,2,26,4,1,1
189971,126.8957,37.7231,"3",166.859901886792,166.859901886792,0,4,5,0,1,0,2,0,1,0,3,1,0,2,26,4,1,1
189970,126.8955,37.7233,"1",187.276214285714,187.276214285714,0,4,5,0,0,0,2,0,1,0,3,1,0,2,22,4,1,1
186016,126.882,37.6741,"1",11,11.2875789473684,0,2,4,2,0,0,2,0,0,1,1,1,4,1,19,2,0,0
186017,126.8821,37.6737,"1",11,11,0,2,4,2,1,0,2,0,0,1,1,1,4,0,16,1,0,0
182958,126.8819,37.6734,"1",34.8,38.4744520547945,0,2,4,2,2,0,2,0,0,1,1,1,3,0,19,1,0,0
172818,126.8825,37.6839,"2",7.18,7.18,0,1,1,0,0,1,2,0,0,1,0,1,6,2,26,2,0,0
171014,126.8829,37.6838,"4",7.32,7.32,0,1,1,0,0,1,2,0,0,1,0,1,6,2,26,2,0,0
171015,126.8834,37.6834,"1",11.2,11.2,0,2,1,0,0,0,2,0,0,1,0,1,3,2,24,2,0,0
189977,126.8963,37.7219,"3",109.666935691318,109.666935691318,0,4,8,0,1,0,2,0,2,0,4,1,0,2,27,4,1,1
189976,126.8957,37.7223,"3",149.650544025157,149.650544025157,0,4,6,0,1,0,2,0,2,0,4,1,0,2,26,4,1,1
189975,126.8957,37.7221,"4",124.07962407211,124.07962407211,0,4,7,0,1,0,2,0,2,0,4,1,0,2,26,4,1,1
189974,126.8953,37.7229,"3",187.688352496218,187.688352496218,0,4,5,0,0,0,2,0,2,0,3,1,0,2,24,4,1,1
168842,126.8844,37.6812,"4",10.8,10.8,0,2,1,0,0,0,2,0,0,1,0,1,2,2,24,2,0,0
168843,126.8816,37.6842,"4",12.2,12.2,0,1,1,0,0,1,2,0,0,1,0,1,6,2,27,2,0,0
