"asset_ID","재산번호","재산구분명","재산종류명","행정재산구분명","산구분명","실지목명","공부지목명","재산수량","재산면적","대장가액.원.","기준가액.원.","재산관리기관명","분임관리기관명","위임관리기관명","취득일자","취득방법명","재산명칭","등록일자","비고","address","longitude","latitude","size_factor","valueBysize1","valueBysize2","MT1","CS2","PS3","SC4","AC5","PK6","OL7","SW8","BK9","CT1","AG2","PO3","AT4","AD5","FD6","CE7","HP8","PM9"
2015,171038,"건물","행정재산","공용재산","일반","미등록","미등록",1,56.22,187051340,187051340,"경기도 축산산림국 공원녹지과","","","2010-11-03","매입","남한산성 불당리 화장실","2011-10-04","","경기도 광주시 중부면 불당리 26 - 7",127.2157,37.4583,"1",332.713162575596,332.713162575596,2,93,153,21,206,127,22,1,51,14,296,23,70,23,1519,153,95,50
2015,151578,"건물","행정재산","공용재산","일반","미등록","미등록",1,41.6,18221000,11653000,"경기도 축산산림국 공원녹지과","","","2008-09-23","신축","5호 휴게소(하행주차장)","2010-03-08","","경기도 광주시 중부면 검복리 25 - 1",127.1978,37.4704,"1",43.8004807692308,28.0120192307692,3,161,238,42,350,207,17,4,80,13,573,38,55,48,2732,258,238,107
2015,171036,"건물","행정재산","공용재산","일반","미등록","미등록",1,20.4,53389000,53389000,"경기도 축산산림국 공원녹지과","","","2010-08-02","신축","경기도 광주시 중부면 검복리 일반번지 27-10번지","2011-10-04","","경기도 광주시 중부면 검복리 27 - 10",127.1983,37.4705,"1",261.710784313725,261.710784313725,3,156,227,42,342,202,17,4,74,13,551,38,55,46,2622,251,224,101
2015,34873,"토지","행정재산","공공용재산","일반","하천","하천",1,424,37736000,37736000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2004-02-04","매입","도로","2007-07-18","[토지분류코드:][관리대장코드:1632282]","경기도 광주시 오포읍 능평리 54 - 14",127.1864,37.3495,"2",8.9,8.9,5,75,84,12,99,25,22,0,24,4,214,6,31,6,763,119,34,21
2015,106677,"토지","행정재산","공공용재산","산","임야","임야",1,36,2131200,2131200,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1999-09-14","매입","","2008-01-17","","경기도 광주시 오포읍 능평리 70 - 2",127.163,37.358,"1",5.92,5.92,11,207,307,57,1293,113,23,6,176,26,729,27,45,21,3573,710,467,147
2015,33929,"토지","행정재산","공공용재산","산","임야","임야",1,262,20174000,20174000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1997-07-03","매입","도로","2007-07-18","[토지분류코드:GA205][관리대장코드:1631338]","경기도 광주시 오포읍 능평리 74 - 2",127.1627,37.358,"1",7.7,7.7,11,214,312,57,1332,117,23,6,186,28,748,28,45,21,3663,726,484,152
2015,33932,"토지","행정재산","공공용재산","산","임야","임야",1,553,56682500,56682500,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","2000-04-19","매입","도로","2007-07-18","[토지분류코드:GA205][관리대장코드:1631341]","경기도 광주시 오포읍 능평리 75 - 4",127.1618,37.3582,"3",10.25,10.25,13,232,316,57,1401,126,22,6,202,30,793,28,46,29,3968,806,518,160
2015,33933,"토지","행정재산","공공용재산","산","임야","임야",1,75,2475000,2475000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1999-07-10","매입","도로","2007-07-18","[토지분류코드:GA205][관리대장코드:1631342]","경기도 광주시 오포읍 능평리 76 - 1",127.1602,37.3582,"1",3.3,3.3,13,252,326,63,1555,138,25,7,217,32,846,31,47,29,4363,894,558,168
2015,106679,"토지","행정재산","공공용재산","산","임야","임야",1,158,1327200,1327200,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2001-03-16","매입","","2008-03-03","","경기도 광주시 오포읍 능평리 76 - 2",127.1602,37.3581,"1",0.84,0.84,13,252,327,63,1556,138,25,7,218,32,848,31,47,29,4362,895,558,168
2015,106661,"토지","행정재산","공공용재산","일반","대","대",1,54,540000,540000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1999-01-04","매입","","2008-01-17","","경기도 광주시 오포읍 능평리 80 - 3",127.182,37.3453,"1",1,1,4,73,91,15,108,29,21,0,24,4,205,4,31,5,741,130,31,18
2015,33876,"토지","행정재산","공공용재산","일반","답","답",1,99,2009168,2009168,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1997-12-09","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1631285]","경기도 광주시 오포읍 능평리 81 - 3",127.1826,37.3455,"1",2.02946262626263,2.02946262626263,4,74,87,14,102,29,21,0,24,4,205,5,31,5,730,124,31,18
2015,96443,"토지","행정재산","공공용재산","일반","답","답",1,27,547955,547955,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1999-01-21","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1631285]","경기도 광주시 오포읍 능평리 81 - 4",127.1823,37.3453,"1",2.02946296296296,2.02946296296296,4,73,87,15,105,29,21,0,24,4,204,4,31,5,730,127,31,18
2015,32090,"토지","행정재산","공공용재산","일반","하천","하천",1,804,247632000,247632000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-04-02","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629499]","경기도 광주시 오포읍 능평리 54 - 12",127.1859,37.3494,"3",30.8,30.8,5,75,86,12,104,25,22,0,24,4,217,6,31,6,776,123,34,21
2015,32089,"토지","행정재산","공공용재산","일반","하천","하천",1,990,304920000,304920000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-11-21","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629498]","경기도 광주시 오포읍 능평리 54 - 11",127.1867,37.3497,"3",30.8,30.8,5,75,84,11,99,25,22,0,24,4,214,6,32,6,759,118,34,21
2015,32084,"토지","행정재산","공공용재산","일반","하천","하천",1,255,61965000,61965000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-03-31","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629493]","경기도 광주시 오포읍 능평리 38 - 2",127.1911,37.3483,"1",24.3,24.3,5,75,79,8,64,20,23,0,18,3,210,8,31,5,695,92,27,19
2015,96404,"토지","행정재산","공공용재산","일반","전","전",1,24,5832000,5832000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-10-07","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629493]","경기도 광주시 오포읍 능평리 38 - 3",127.1909,37.3483,"1",24.3,24.3,5,75,79,8,64,20,23,0,18,3,209,7,32,5,691,93,27,19
2015,33921,"토지","행정재산","공공용재산","산","임야","임야",1,240,11040000,11040000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1997-07-12","매입","도로","2007-07-18","[토지분류코드:GA205][관리대장코드:1631330]","경기도 광주시 오포읍 능평리 39 - 4",127.173,37.3492,"1",4.6,4.6,5,101,176,30,494,53,25,0,56,11,350,15,35,5,1243,248,110,44
2015,32336,"토지","행정재산","공공용재산","일반","답","답",1,1,299200,28723200,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-09-22","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629745]","경기도 광주시 오포읍 능평리 39 - 5",127.1919,37.3477,"1",29.92,2872.32,5,76,76,7,64,22,25,0,19,3,216,9,29,5,702,91,25,17
2015,32335,"토지","행정재산","공공용재산","일반","전","전",1,1608,224410100,224410100,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-09-22","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629744]","경기도 광주시 오포읍 능평리 39 - 6",127.1912,37.348,"4",13.9558519900498,13.9558519900498,5,74,79,8,65,20,23,0,18,3,210,9,31,5,693,90,26,18
2015,32338,"토지","행정재산","공공용재산","일반","답","답",1,18,1068300,1068300,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-09-22","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629747]","경기도 광주시 오포읍 능평리 39 - 7",127.1916,37.3479,"1",5.935,5.935,5,75,76,7,65,21,25,0,18,3,212,9,31,5,701,91,26,18
2015,32337,"토지","행정재산","공공용재산","일반","답","답",1,257,76894400,102326400,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-09-22","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629746]","경기도 광주시 오포읍 능평리 39 - 8",127.1918,37.3475,"1",29.92,39.815719844358,5,75,76,7,62,22,25,0,19,3,213,9,31,5,698,90,25,17
2015,32340,"토지","행정재산","공공용재산","일반","전","전",1,514,134051200,134051200,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2005-09-22","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629749]","경기도 광주시 오포읍 능평리 40 - 1",127.1913,37.3473,"3",26.08,26.08,5,74,76,7,65,21,23,0,18,3,210,9,31,5,693,90,25,18
2015,32085,"토지","행정재산","공공용재산","일반","하천","하천",1,365,70080000,70080000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-12-15","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629494]","경기도 광주시 오포읍 능평리 41 - 1",127.1908,37.3477,"2",19.2,19.2,5,72,79,8,64,20,22,0,18,3,202,9,32,5,681,91,24,17
2015,32086,"토지","행정재산","공공용재산","일반","하천","하천",1,57,14820000,14820000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-12-19","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629495]","경기도 광주시 오포읍 능평리 42 - 4",127.1906,37.3479,"1",26,26,5,73,79,8,64,20,22,0,18,3,203,7,34,5,680,93,25,18
2015,32087,"토지","행정재산","공공용재산","일반","하천","하천",1,450,137250000,137250000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-12-16","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629496]","경기도 광주시 오포읍 능평리 54 - 1",127.1856,37.3489,"2",30.5,30.5,5,76,85,12,101,27,22,0,24,4,215,6,31,6,764,119,34,21
2015,32078,"토지","행정재산","공공용재산","일반","하천","하천",1,340,34510000,34510000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2002-11-27","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629487]","경기도 광주시 오포읍 능평리 54 - 3",127.1854,37.349,"2",10.15,10.15,5,77,87,12,103,27,22,0,24,4,217,6,31,6,785,126,34,21
2015,32088,"토지","행정재산","공공용재산","일반","하천","하천",1,585,73465000,73465000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2003-04-10","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629497]","경기도 광주시 오포읍 능평리 54 - 4",127.1853,37.3489,"3",12.5581196581197,12.5581196581197,5,77,87,12,103,27,22,0,24,4,217,6,31,6,786,126,34,21
2015,32077,"토지","행정재산","공공용재산","일반","하천","하천",1,857,261385000,261385000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2002-11-27","매입","하천","2007-07-18","[토지분류코드:][관리대장코드:1629486]","경기도 광주시 오포읍 능평리 54 - 10",127.1855,37.349,"3",30.5,30.5,5,76,86,12,103,27,22,0,24,4,217,6,31,6,782,126,34,21
2015,32394,"토지","행정재산","공공용재산","일반","답","답",1,516,3152800,3152800,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1997-09-02","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1629803]","경기도 광주시 삼동  281 - 5",127.1981,37.4117,"3",0.611007751937985,0.611007751937985,3,141,270,33,289,135,41,0,64,8,440,25,28,21,2356,186,139,72
2015,32400,"토지","행정재산","공공용재산","일반","전","전",1,3,382500,382500,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1994-08-31","매입","도로","2007-07-18","[토지분류코드:GA201][관리대장코드:1629809]","경기도 광주시 삼동  282 - 14",127.1982,37.411,"1",12.75,12.75,3,142,267,32,283,130,41,0,64,8,432,25,28,21,2299,181,138,71
2015,32407,"토지","행정재산","공공용재산","일반","대","대",1,23,3450000,3450000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1994-06-08","매입","도로","2009-07-31","[토지분류코드:GA208][관리대장코드:1629816]","경기도 광주시 삼동  285 - 4",127.1976,37.4112,"1",15,15,3,140,269,32,289,131,41,0,64,8,436,25,28,21,2333,184,137,71
2015,32408,"토지","행정재산","공공용재산","일반","대","대",1,2,3e+05,3e+05,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1994-06-08","매입","도로","2009-07-31","[토지분류코드:GA208][관리대장코드:1629817]","경기도 광주시 삼동  285 - 5",127.1975,37.4112,"1",15,15,3,140,270,32,289,132,41,0,64,8,436,25,28,21,2334,185,137,71
2015,167785,"토지","행정재산","공공용재산","일반","잡종지","잡종지",1,25,19750000,19750000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-01-22","누락재산등록","하천","2011-08-19","","경기도 광주시 오포읍 능평리 334 - 4",127.1662,37.351,"1",79,79,9,144,269,47,910,81,25,0,102,26,546,22,44,3,2146,436,241,90
2015,167786,"토지","행정재산","공공용재산","일반","답","답",1,84,20244000,20244000,"경기도 건설국 하천과","","경기도 광주시 안전도시국 건설과","2009-01-22","누락재산등록","하천","2011-08-19","","경기도 광주시 오포읍 능평리 334 - 5",127.1664,37.3509,"1",24.1,24.1,9,143,267,47,905,79,25,0,101,26,543,22,44,3,2106,430,239,90
2015,33984,"토지","행정재산","공공용재산","일반","대","대",1,212,89040000,89040000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1997-01-13","매입","도로","2007-07-18","[토지분류코드:GA208][관리대장코드:1631393]","경기도 광주시 오포읍 신현리 713 - 4",127.15,37.3602,"1",42,42,19,309,401,79,1773,170,38,9,255,47,1051,39,57,28,5085,1102,640,187
2015,33985,"토지","행정재산","공공용재산","일반","대","대",1,88,22880000,22880000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1997-01-13","매입","도로","2007-07-18","[토지분류코드:GA208][관리대장코드:1631394]","경기도 광주시 오포읍 신현리 713 - 5",127.1498,37.3601,"1",26,26,19,309,402,79,1776,169,38,9,257,46,1052,39,57,28,5096,1104,641,188
2015,106753,"토지","행정재산","공공용재산","일반","답","답",1,120,29040000,29040000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1998-08-20","매입","","2008-01-17","","경기도 광주시 오포읍 신현리 714 - 1",127.1496,37.3602,"1",24.2,24.2,19,311,403,79,1782,170,37,9,258,50,1060,39,57,28,5098,1105,644,188
2015,33990,"토지","행정재산","공공용재산","일반","답","답",1,788,215880000,215880000,"경기도 건설국 도로정책과","","경기도 광주시 안전도시국 건설과","1997-07-10","매입","도로","2007-07-18","[토지분류코드:GA202][관리대장코드:1631399]","경기도 광주시 오포읍 신현리 714 - 7",127.1494,37.3599,"3",27.3959390862944,27.3959390862944,19,309,405,79,1783,169,37,9,260,47,1062,39,57,28,5105,1108,643,188
